,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
45,25.0,13.0,175.0,175,0.6084482959850607,2024-02-15 22:33:34.392670,2024-02-15 22:33:39.276455,0 days 00:00:04.883785,True,absolute_error,0.0458109117577565,14,0.9313631076915808,100,0.0811198009309434,17,6,RandomForest,107,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.5861344537815126, 0.7132936507936508]","[0.         0.         0.01923077 0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.03571429 0.01923077 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.18681319 0.05769231 0.01923077 0.         0.         0.
 0.         0.         0.         0.         0.01923077 0.
 0.53571429 0.03571429 0.         0.         0.         0.        ]"
46,26.0,546.0,,246,0.6083829365079365,2024-02-16 16:51:47.413427,2024-02-16 16:51:53.148693,0 days 00:00:05.735266,True,absolute_error,0.0252196759668602,20,0.805328155045475,31,0.080441222130524,17,15,RandomForest,128,False,False,COMPLETE,"[0.5972222222222222, 0.5, 0.5714285714285714, 0.7648809523809523]","[0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.05  0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.275 0.025 0.    0.    0.    0.    0.    0.    0.    0.    0.05  0.
 0.3   0.05  0.    0.    0.    0.   ]"
47,846.0,,,246,0.6083829365079365,2024-02-16 16:51:47.413427,2024-02-16 16:51:53.148693,0 days 00:00:05.735266,True,absolute_error,0.0252196759668602,20,0.805328155045475,31,0.080441222130524,17,15,RandomForest,128,False,False,COMPLETE,,
48,27.0,14.0,233.0,233,0.6083537581699346,2024-02-15 22:38:43.931118,2024-02-15 22:38:49.683899,0 days 00:00:05.752781,True,absolute_error,0.030377439072486,14,0.8994378863957971,62,0.0797327407198577,17,3,RandomForest,122,False,False,COMPLETE,"[0.5823412698412699, 0.5, 0.569327731092437, 0.7817460317460319]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01923077 0.05       0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.25384615 0.05769231 0.         0.         0.         0.
 0.         0.         0.         0.         0.01923077 0.
 0.175      0.05       0.         0.         0.125      0.        ]"
49,28.0,15.0,177.0,177,0.6081856909430439,2024-02-15 22:33:43.787996,2024-02-15 22:33:48.539634,0 days 00:00:04.751638,True,absolute_error,0.0481198165988499,13,0.9431127690192102,97,0.0814535547881573,17,6,RandomForest,108,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.5850840336134453, 0.7132936507936508]","[0.         0.         0.01785714 0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.03571429 0.01785714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.17857143 0.05357143 0.01785714 0.         0.         0.
 0.         0.         0.         0.         0.01785714 0.
 0.55357143 0.03571429 0.         0.         0.         0.        ]"
50,29.0,16.0,182.0,182,0.6076604808590103,2024-02-15 22:34:07.108958,2024-02-15 22:34:11.957737,0 days 00:00:04.848779,True,absolute_error,0.0450687314067747,17,0.9430516672892538,93,0.0811353649182257,17,5,RandomForest,110,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.582983193277311, 0.7132936507936508]","[0.         0.         0.01785714 0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.         0.03571429 0.01785714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.17857143 0.05357143 0.01785714 0.         0.         0.
 0.         0.         0.         0.         0.01785714 0.
 0.55357143 0.03571429 0.         0.         0.         0.        ]"
51,901.0,,,301,0.6075542717086835,2024-02-16 20:45:15.953244,2024-02-16 20:45:21.579875,0 days 00:00:05.626631,True,absolute_error,0.0363347708397918,19,0.955461706230886,39,0.0803030399683175,19,15,RandomForest,122,False,False,COMPLETE,"[0.5634920634920635, 0.5095238095238095, 0.6081932773109244, 0.7490079365079366]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03571429 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.03571429 0.         0.
 0.         0.         0.         0.         0.         0.
 0.21031746 0.05555556 0.02777778 0.         0.         0.
 0.         0.         0.         0.         0.02777778 0.
 0.41071429 0.03571429 0.         0.         0.125      0.        ]"
52,30.0,579.0,,279,0.6068218954248367,2024-02-16 16:54:39.538514,2024-02-16 16:54:44.417793,0 days 00:00:04.879279,True,absolute_error,0.0291615180360491,19,0.98247831915233,55,0.0841197938854175,17,15,RandomForest,112,False,False,COMPLETE,"[0.5972222222222222, 0.5, 0.6018907563025211, 0.7281746031746031]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.17857143 0.07142857 0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.
 0.32142857 0.07142857 0.         0.         0.         0.        ]"
53,879.0,,,279,0.6068218954248367,2024-02-16 16:54:39.538514,2024-02-16 16:54:44.417793,0 days 00:00:04.879279,True,absolute_error,0.0291615180360491,19,0.98247831915233,55,0.0841197938854175,17,15,RandomForest,112,False,False,COMPLETE,,
55,892.0,,,292,0.6064349906629317,2024-02-16 16:55:41.378876,2024-02-16 16:55:46.557987,0 days 00:00:05.179111,True,absolute_error,0.0367703056153544,19,0.9525255237762016,36,0.0814598717412629,17,16,RandomForest,126,False,False,COMPLETE,,
54,31.0,592.0,,292,0.6064349906629317,2024-02-16 16:55:41.378876,2024-02-16 16:55:46.557987,0 days 00:00:05.179111,True,absolute_error,0.0367703056153544,19,0.9525255237762016,36,0.0814598717412629,17,16,RandomForest,126,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.6018907563025209, 0.6894841269841269]","[0.         0.         0.         0.         0.         0.
 0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.20833333 0.0625     0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.54166667 0.04166667 0.         0.         0.         0.        ]"
56,32.0,17.0,212.0,212,0.6063474556489262,2024-02-15 22:36:42.955300,2024-02-15 22:36:48.386222,0 days 00:00:05.430922,True,absolute_error,0.0316858474018659,17,0.9299054748021428,67,0.0802669263161067,17,4,RandomForest,120,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.5777310924369747, 0.7132936507936508]","[0.         0.         0.         0.         0.         0.
 0.03571429 0.         0.         0.         0.         0.
 0.         0.         0.02083333 0.03571429 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.2172619  0.0625     0.         0.         0.         0.
 0.         0.         0.         0.         0.02083333 0.
 0.53571429 0.03571429 0.         0.         0.         0.        ]"
57,33.0,18.0,250.0,250,0.606124533146592,2024-02-15 22:40:18.227880,2024-02-15 22:40:23.650980,0 days 00:00:05.423100,True,absolute_error,0.0270002894306537,13,0.9983686126684752,52,0.0830445251252135,15,3,RandomForest,119,False,False,COMPLETE,"[0.5972222222222222, 0.5095238095238095, 0.6481092436974789, 0.6696428571428572]","[0.         0.         0.         0.         0.         0.
 0.04166667 0.         0.         0.         0.         0.
 0.04166667 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.16666667 0.08333333 0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.58333333 0.04166667 0.         0.         0.         0.        ]"
58,1088.0,,,488,0.6060702614379085,2024-02-16 21:02:52.042110,2024-02-16 21:02:57.488719,0 days 00:00:05.446609,True,absolute_error,0.0296093924939741,17,0.9503066958520164,49,0.0766969557856914,16,13,RandomForest,136,False,False,COMPLETE,"[0.5367063492063492, 0.537142857142857, 0.5934873949579832, 0.7569444444444444]","[0.         0.         0.025      0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03125    0.         0.08333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03125    0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.1875     0.1375     0.         0.         0.         0.
 0.         0.         0.         0.         0.025      0.
 0.36458333 0.03125    0.         0.         0.08333333 0.        ]"
59,34.0,19.0,270.0,270,0.6058951914098973,2024-02-15 22:42:01.958741,2024-02-15 22:42:07.072477,0 days 00:00:05.113736,True,absolute_error,0.0243556228279354,14,0.9586891568423132,52,0.0827866149441473,15,3,RandomForest,108,False,False,COMPLETE,"[0.5972222222222222, 0.537142857142857, 0.6165966386554622, 0.6726190476190477]","[0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.      0.      0.      0.      0.03125 0.
 0.      0.      0.      0.      0.      0.      0.      0.      0.05
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.175   0.09375 0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.6     0.05    0.      0.      0.      0.     ]"
60,35.0,20.0,274.0,274,0.6050344304388422,2024-02-15 22:42:21.904127,2024-02-15 22:42:29.580915,0 days 00:00:07.676788,True,absolute_error,0.0260968243676133,14,0.962840578781659,47,0.0831500086220526,15,2,RandomForest,192,False,False,COMPLETE,"[0.5922619047619048, 0.537142857142857, 0.5724789915966386, 0.7182539682539684]","[0.     0.     0.     0.     0.     0.     0.025  0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.025  0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.2    0.1125 0.     0.
 0.     0.     0.     0.     0.     0.     0.0625 0.     0.425  0.025
 0.     0.     0.125  0.    ]"
61,36.0,21.0,293.0,293,0.6047426470588235,2024-02-15 22:44:25.708735,2024-02-15 22:44:33.113797,0 days 00:00:07.405062,True,absolute_error,0.0258403656393656,10,0.940102127901268,54,0.0828729629604964,15,4,RandomForest,191,False,False,COMPLETE,"[0.5922619047619048, 0.537142857142857, 0.6228991596638656, 0.6666666666666666]","[0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.      0.      0.      0.      0.      0.03125
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.08125 0.2125  0.      0.      0.      0.      0.      0.      0.05
 0.      0.      0.      0.4375  0.0625  0.      0.      0.125   0.     ]"
62,999.0,,,399,0.6036268674136321,2024-02-16 20:54:36.031309,2024-02-16 20:54:41.181312,0 days 00:00:05.150003,True,absolute_error,0.032207270958955,28,0.9203437459900954,19,0.0798182269165179,13,14,RandomForest,110,False,False,COMPLETE,"[0.5972222222222222, 0.5, 0.6218487394957983, 0.6954365079365079]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02272727 0.03125    0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.19886364 0.06818182 0.02272727 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.34375    0.0625     0.         0.         0.         0.        ]"
63,37.0,22.0,247.0,247,0.6034809757236228,2024-02-15 22:40:02.577497,2024-02-15 22:40:07.478844,0 days 00:00:04.901347,True,absolute_error,0.0283726527009537,14,0.9897344019677116,51,0.0845094500671137,15,3,RandomForest,119,False,False,COMPLETE,"[0.5972222222222222, 0.5, 0.6470588235294118, 0.6696428571428572]","[0.         0.         0.         0.         0.         0.
 0.04166667 0.         0.         0.         0.         0.
 0.05       0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.18333333 0.1        0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.33333333 0.04166667 0.         0.         0.         0.        ]"
65,38.0,452.0,,152,0.6033274976657329,2024-02-16 16:43:14.193097,2024-02-16 16:43:19.232515,0 days 00:00:05.039418,True,absolute_error,0.0271239865481928,35,0.9530867043109124,59,0.0824950683339003,16,14,RandomForest,102,False,False,COMPLETE,"[0.5793650793650794, 0.537142857142857, 0.6460084033613445, 0.6507936507936508]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05       0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.13333333 0.125      0.         0.         0.         0.
 0.         0.         0.         0.         0.04166667 0.
 0.55       0.1        0.         0.         0.         0.        ]"
